WKT,nama,deskripsi
"POLYGON ((106.8232277 -6.1714074, 106.823056 -6.1804526, 106.8312529 -6.1802393, 106.8307379 -6.178874, 106.8297508 -6.1776367, 106.8300512 -6.17337, 106.8291071 -6.1727727, 106.8293217 -6.1715354, 106.8232277 -6.1714074))",Taman Monas,
