WKT,nama,deskripsi
"POLYGON ((106.7790609 -6.3173134, 106.778013 -6.3352631, 106.7725199 -6.3403815, 106.7725199 -6.353689, 106.7697733 -6.3581248, 106.7011087 -6.3611957, 106.7100351 -6.3816678, 106.7199915 -6.3871269, 106.7323511 -6.4263624, 106.7395609 -6.4376208, 106.747114 -6.4328445, 106.7529505 -6.4345503, 106.7488306 -6.4389854, 106.788656 -6.4386443, 106.7831629 -6.4311387, 106.7869394 -6.4273859, 106.7938059 -6.4307976, 106.7982691 -6.4499023, 106.8034189 -6.4488789, 106.8106287 -6.4376208, 106.832258 -6.4454674, 106.8253916 -6.4543372, 106.8346613 -6.4621836, 106.831228 -6.4676418, 106.8398111 -6.4628658, 106.8453043 -6.4546784, 106.8792932 -6.4574076, 106.8837564 -6.4362561, 106.897146 -6.4249978, 106.887533 -6.4209038, 106.8738001 -6.4294329, 106.8720835 -6.4181744, 106.8899362 -6.4168097, 106.9057291 -6.4181744, 106.8913095 -6.4072568, 106.8998926 -6.3884917, 106.8621271 -6.3714318, 106.8075567 -6.3657669, 106.7914026 -6.360172, 106.8082433 -6.3159484, 106.7790609 -6.3173134))",Depok,
